offset,length,type,name,text,translation
0x0031B93B,44,P,コーチ,「城戸崎は幸せね、こんな熱心なファンがいて」,
0x0031B980,28,P,聖哉,「………………………………」,
0x0031B9D3,46,P,コーチ,「……支える者がいれば、あるいは…………ふむ」,
0x0031BA1A,70,P,聖哉,「な、なんなんですか……？　すみませんが、ちょっと急いでいるので……」,
0x0031BA95,8,P,コーチ,「厚木」,
0x0031BAAD,36,P,,じっと僕の顔を見つめる、香月コーチ。,
0x0031BAE1,26,P,,ど、どうしたんだ急に……？,
0x0031BB1C,36,P,コーチ,「厚木、この後は何か用事があるの？」,
0x0031BB59,28,P,聖哉,「だから、急いでるって……」,
0x0031BBAA,60,P,コーチ,「少しお願いしたいことがあるんだけど、聞いてもらえるかしら」,
0x0031BBFF,14,P,聖哉,「だから……」,
0x0031BC1D,34,P,,あまり他人の話を聞かない人らしい。,
0x0031BC74,44,P,コーチ,「厚木は城戸崎の家がどこにあるか知ってる？」,
0x0031BCB9,32,P,聖哉,「あ……はい、南区の方ですよね」,
0x0031BD0E,40,P,コーチ,「そうそう、あの丘の上にある大きな家よ」,
0x0031BD4F,30,P,聖哉,「大きいんですか……やっぱり」,
0x0031BD8E,69,P,コーチ,「城戸崎グループの屋敷だからね。それでも、本宅~じゃないって話だけど」,
0x0031BDEC,38,P,聖哉,「僕たちとはスケールが違いますか……」,
0x0031BE49,96,P,コーチ,「まったくね。そんな余裕があるなら、教員の給料をもう少し上げてもバチは当たらないと思うけど……」,
0x0031BEC2,18,P,聖哉,「あの……先生？」,
0x0031BF09,64,P,コーチ,「まあ、知っているなら話が早いわね。やっぱり厚木にお願いするわ」,
0x0031BF62,12,P,聖哉,「は……？」,
0x0031BF7E,36,P,,勝手に１人で話を進めていく、コーチ。,
0x0031BFB2,52,P,,職業柄、自分のペースで事を進めるのが得意なんだろう。,
0x0031BFF6,40,P,,それにしても、あのコーチが僕に一体……？,
0x0031C053,64,P,コーチ,「この書類を城戸崎に届けて欲しいの。出来れば、直接渡して欲しい」,
0x0031C0AC,18,P,聖哉,「え……これを？」,
0x0031C10D,40,P,,コーチから手渡される、Ａ４サイズの封筒。,
0x0031C145,50,P,,薄っぺらで軽いけど、この中に一体何が入ってるんだ？,
0x0031C1E7,44,P,コーチ,「それはインターハイ出場の書類が入ってるの」,
0x0031C22C,22,P,聖哉,「インターハイの……」,
0x0031C277,70,P,コーチ,「顧問である私の判は押してある。後は本人の……城戸崎の了承が必要なの」,
0x0031C2D6,18,P,聖哉,「それじゃ……！」,
0x0031C2F8,30,P,,七海先輩がインターハイに……！,
0x0031C326,36,P,,やっぱり、コーチは七海先輩のこと……,
0x0031C389,46,P,コーチ,「それともう１枚、城戸崎の退部届も入っている」,
0x0031C3D0,24,P,聖哉,「退部って……そんな！」,
0x0031C41F,66,P,コーチ,「そっちにも、私のサインはしてある。城戸崎がそれを提出すれば……」,
0x0031C482,22,P,コーチ,「……頼んだよ、厚木」,
0x0031C4B1,14,P,聖哉,「そんな……」,
0x0031C4CF,30,P,,僕の手に託された、２枚の書類。,
0x0031C4FD,54,P,,同じ重みのそれは、まったく違った七海先輩の選択になる。,
0x0031C543,40,P,,このどちらを提出するかで、七海先輩は……,
0x0031C5A0,24,P,コーチ,「選ぶのは城戸崎本人よ」,
0x0031C5D1,28,P,聖哉,「でも、こんなのって……！」,
0x0031C624,50,P,コーチ,「城戸崎はこの程度で終わるような選手じゃない……」,
0x0031C68B,106,P,コーチ,「あの子の飛び込みは普通とは違うの。自分が望むものを手に入れるため、必死に羽ばたいている……そんな飛び方」,
0x0031C716,106,P,コーチ,「裕福な家庭に生まれ、欲しいものはなんでも手にしてきた。でも、それはあくまで与えられたものに過ぎないのよ」,
0x0031C7AF,22,P,聖哉,「与えられたもの……」,
0x0031C7E6,90,P,コーチ,「本当に必要なものは、人から与えられはしない。自分の力で手に入れてこそ、それは価値がある」,
0x0031C875,96,P,コーチ,「だから生まれは裕福でも、あの子はいつも飢えていた。そして、それは強くなるために必要な素質なの」,
0x0031C8EE,18,P,聖哉,「七海先輩が……」,
0x0031C910,53,P,,この人が七海先輩のことをそんな風に見ていたなん~て……,
0x0031C955,52,P,,とすると、昨日の言葉も意味があって言ったんだろうか。,
0x0031C999,46,P,,七海先輩のハングリー精神を呼び覚ますために……,
0x0031C9FC,86,P,コーチ,「しかし、今の城戸崎は駄目よ。これしきのスランプで崩れて……羽ばたくことを忘れている」,
0x0031CA6B,16,P,聖哉,「っ…………！」,
0x0031CA8B,68,P,,七海先輩が求めることを放棄した……その理由は僕にあるのかも知れない。,
0x0031CADF,42,P,,ステラ公国への留学、そして僕に対する想い。,
0x0031CB19,70,P,,大好きな七海先輩を苦しめていたのが、他ならない僕の存在だったなんて……,
0x0031CB6F,30,P,,激しい自己嫌悪が全身を苛める。,
0x0031CBC4,88,P,コーチ,「でも、そっちの方がいいのかも知れないわね。飛び込みに捧げる人生なんて……哀しいのかも」,
0x0031CC2C,28,P,,感慨深げに呟く、香月コーチ。,
0x0031CC58,46,P,,かつてこの女性が目にして、体験してきたこと……,
0x0031CC96,50,P,,しかし、今の僕はそんなことを知る権利も義務もない。,
0x0031CCD8,44,P,,過去はただ、過ぎ去っていったものでしかない。,
0x0031CD39,38,P,コーチ,「ふぅ……何を話してるのかしら、私は」,
0x0031CD78,16,P,聖哉,「あ、あの……」,
0x0031CDA9,38,P,コーチ,「とにかく、その書類の件は頼んだわよ」,
0x0031CDE8,16,P,聖哉,「は……はいっ」,
0x0031CE08,46,P,,ここまで聞かされて、断れる筈ないじゃないか……,
0x0031CE46,52,P,,まあ、どっちみち七海先輩の家へは行く予定だったけど。,
0x0031CEAF,32,P,コーチ,「城戸崎に伝えておいてくれる？」,
0x0031CF04,24,P,コーチ,「……あなたを待ってる」,
0x0031CF35,14,P,聖哉,「コーチ……」,
0x0031CF78,56,P,,軽く手を振りながら、プールがある方へと歩いて行くコーチ。,
0x0031CFD9,38,P,,そして、僕の手には……封筒だけが残る。,
0x0031D00F,70,P,,あんなに軽かった封筒が、今はすごく重く……僕に圧し掛かってくるようだ。,
0x0031D06E,28,P,聖哉,「………………………………」,
0x0031D129,14,P,聖哉,「……ごくっ」,
0x0031D147,42,P,,住宅街を抜け、丘の上にある屋敷に辿り着く。,
0x0031D181,34,P,,これが……七海先輩の住んでいる家。,
0x0031D1B3,92,P,,豪華という感じではないけど、重厚な雰囲気を放っていて……これが本物の高級感ってやつだろうか。,
0x0031D228,12,P,聖哉,「……よし」,
0x0031D244,40,P,,震える指で恐る恐る、インターホンを押す。,
0x0031D27C,32,P,,まずい、やっぱり緊張してきた……,
0x0031D2CA,40,P,,『はい、どちらさまでございましょうか？』,
0x0031D30B,64,P,聖哉,「あの、僕、七海せんぱ……城戸崎七海さんの後輩の厚木と申します」,
0x0031D36C,50,P,,『あぁ……どうも、お嬢様がお世話になっております』,
0x0031D3AE,48,P,,インターホンの向こうから聞こえてくる、女性の声。,
0x0031D3EE,56,P,,一瞬、七海先輩の母親かと思ったけど、どうやら違うらしい。,
0x0031D43F,24,P,聖哉,「あの、七海さんは……」,
0x0031D478,66,P,,『申し訳ありません。お嬢様はご病気で床に伏せられておりまして……』,
0x0031D4D3,71,P,聖哉,「ちょっとだけなんです！　僕、七海先輩に渡さな~きゃいけないものがっ！」,
0x0031D53B,44,P,,『それでしたら、私の方でお預かりしますが？』,
0x0031D580,12,P,聖哉,「ん……っ」,
0x0031D59C,30,P,,香月コーチの言葉がよみがえる。,
0x0031D5CA,38,P,,直接渡してくれ……そう言っていた筈だ。,
0x0031D609,74,P,聖哉,「取り次いでいただけませんか？　ほんの５分……いや、３分でいいですから！」,
0x0031D674,86,P,,『申し訳ありません。どなたともお逢いにならないと、お嬢様からのお達しがありまして……』,
0x0031D6E3,12,P,聖哉,「く……っ」,
0x0031D710,28,P,,『本当に申し訳ございません』,
0x0031D73C,44,P,,謝るばかりで、１歩も退こうとしない女性の声。,
0x0031D778,64,P,,まあ、この人に取っては職務のうちなんだろうから、仕方ないけど……,
0x0031D7D1,32,P,聖哉,「……分かりました、出直します」,
0x0031D801,44,P,,インターホンにそう告げ、携帯電話を取り出す。,
0x0031D83D,86,P,,家に電話しても同じ結果になるだろうし、こうなったら七海先輩の携帯電話に直接アタックだ。,
0x0031D8A3,58,P,,電話に出てもらえなければ、それまでだけど……やるしかない。,
0x0031D8F6,28,P,聖哉,「………………………………」,
0x0031D938,12,P,聖哉,「……あっ」,
0x0031D954,42,P,,数回のコールの後で、七海先輩が電話に出る。,
0x0031D9BA,36,P,聖哉,「七海先輩……僕ですっ、厚木です！」,
0x0031D9FD,14,P,,『…………っ』,
0x0031DA24,72,P,聖哉,「今、七海先輩の家の前にいるんですよ。家の人が中に入れてくれなくて……」,
0x0031DA8B,12,P,,『厚木……』,
0x0031DAA7,24,P,,元気のない七海先輩の声。,
0x0031DACF,34,P,,病気ってのは本当だったのかな……？,
0x0031DB0A,32,P,聖哉,「出てきてもらえませんか……？」,
0x0031DB49,38,P,,『ごめん……今、誰とも会いたくないの』,
0x0031DB88,30,P,聖哉,「そんな、ここまで来たのに！」,
0x0031DBC5,26,P,,『明日にしてくれる……？』,
0x0031DBEF,36,P,,暗い声のまま、僕を拒絶する七海先輩。,
0x0031DC23,48,P,,やっぱり、なんだか様子がおかしいような気がする。,
0x0031DC63,84,P,,こうなったら、最後の手段に出るしかない。この書類を渡さなければ、七海先輩の未来は……,
0x0031DCD0,34,P,聖哉,「七海先輩は……僕の后候補だよね」,
0x0031DD11,14,P,,『え……っ？』,
0x0031DD38,44,P,聖哉,「后候補は、王子の命令に従うのが当然だよね」,
0x0031DD7D,12,P,,『…………』,
0x0031DDA2,52,P,聖哉,「今すぐ出てきて。これはステラ公国の王子の命令だよ」,
0x0031DDF5,50,P,,『わ、分かった！　ごめんなさい……すぐに行くわ！』,
0x0031DE37,48,P,,弾かれたようにそう答えて、七海先輩は電話を切る。,
0x0031DE77,26,P,,僕は心苦しさを感じていた。,
0x0031DEA1,32,P,,こんな手は、使いたくなかった……,
0x0031DED1,52,P,,権力に物を言わせて女の子に命令するなんて……最低だ。,
0x0031DF15,46,P,,でも、そうでもしないと七海先輩に会えないから。,
0x0031DF53,54,P,,僕はどうしても今、七海先輩と会わなければいけないから。,
0x0031DFA2,12,P,聖哉,「ん……？」,
0x0031DFCB,36,P,,まもなく玄関から、七海先輩が現れる。,
0x0031DFFF,42,P,,その表情は、かなり沈んでいるように見えた。,
0x0031E071,12,P,七海,「厚木……」,
0x0031E096,84,P,聖哉,「ごめんなさい、七海先輩。僕……どうしても今、話さなくちゃいけないことがあって……」,
0x0031E11D,64,P,七海,「うん……何となくわかっている。厚木の声……必死だったから……」,
0x0031E18E,22,P,七海,「中に……入って……」,
0x0031E1D5,12,P,聖哉,「う、うん」,
0x0031E259,44,P,,僕は七海先輩に連れられて、部屋へと通される。,
0x0031E295,55,P,,初めて入る七海先輩の部屋に、少しドキドキしてし~まった。,
0x0031E334,26,P,七海,「それで……何の用なの？」,
0x0031E367,76,P,聖哉,「これをどうしても渡したかったんだ。コーチから頼まれて……七海先輩に、って」,
0x0031E407,40,P,,香月コーチから受け取った封筒を取り出す。,
0x0031E43F,46,P,,この中に七海先輩の……異なる未来が入っている。,
0x0031E486,68,P,聖哉,「インターハイの登録書類。あと、もう１つは……七海先輩の退部届だよ」,
0x0031E506,28,P,七海,「………………………………」,
0x0031E53B,55,P,聖哉,「コーチは、七海先輩の好きにしろって言ってたけ~ど……」,
